TCA, EAV , Rate ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
02022, -   , 14.304642 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F23WHA,L15ZBE,P23ZIO,,,,,,,,,,,,B06003,B12126,,,
02023, -   , 13.560285 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F18NEW,,,S05NSH,,,,,,,,,,,B06003,B12126,,,
02024, -   , 14.605671 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F18NEW,,P23ZIO,S05NSH,,,,,,,,,,,B06003,B12126,,,
02025, -   , 14.448616 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F18NEW,,P23ZIO,,,,,,,,,,,,B06003,B12126,,,
02026, -   , 16.690398 ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,F23WHA,L15ZBE,P23ZIO,S05NSH,,,,,,,,,,,B12126,,,,
02027, -   , 13.851551 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,S05NSH,,,,,,,,,,,B06003,B12126,,,
02028," 2,296,333 ", 14.218703 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X56TIF,,,,,,B06003,B12126,,,
02029," 1,189,429 ", 14.218703 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X57TIF,,,,,,B06003,B12126,,,
02030," 7,271 ", 13.851551 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,S05NSH,,,,,X57TIF,,,,,,B06003,B12126,,,
02031," 537,316 ", 13.694496 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,,,,,,X57TIF,,,,,,B06003,B12126,,,
02032," 6,636,701 ", 14.061648 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X57TIF,,,,,,B06003,B12126,,,
02033, -   , 15.402018 ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X62TIF,,,,,,B12126,,,,
02034," 6,000,451 ", 16.447404 ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X62TIF,,,,,,B12126,,,,
02035," 14,741,249 ", 14.218703 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X65TIF,,,,,,B06003,B12126,,,
02036," 176,190 ", 15.402018 ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X65TIF,,,,,,B12126,,,,
02037," 5,362,194 ", 16.447404 ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X65TIF,,,,,,B12126,,,,
02038," 158,622 ", 16.290349 ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X65TIF,,,,,,B12126,,,,
02039," 147,391 ", 15.244963 ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,,,,,,X65TIF,,,,,,B12126,,,,
02040," 545,658 ", 14.061648 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X65TIF,,,,,,B06003,B12126,,,
02041," 60,946 ", 13.016262 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,,,,,,X65TIF,,,,,,B06003,B12126,,,
02042, -   , 13.173317 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X65TIF,,,,,,B06003,B12126,,,
02043, -   , 14.218703 ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X56TIF,X65TIF,,,,,B06003,B12126,,,
03001," 9,728,522 ", 11.063672 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,
03002," 7,717,199 ", 11.063672 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,
03003, -   , 10.163119 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H03117,,,F18NEW,,,,,,,,,,,,,,B06003,,,,
03005," 25,917,904 ", 11.650280 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03006, -   , 9.732065 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,
03007," 6,332,994 ", 11.650280 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03008," 11,315,399 ", 11.375607 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,
03009," 1,866,542 ", 11.979338 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03010," 93,889 ", 11.704665 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,
03011," 199,594 ", 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03012," 58,773,071 ", 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03013," 25,667,094 ", 11.375607 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,
03014, -   , 10.924648 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,,,,,,,,,,,,,B10121,,,,
03015, -   , 9.929681 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,,,,,,,,,,,,,,,,,,
03016, -   , 11.800911 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,P20WAK,,,,PORWAK,,,,,,,,B10121,,,,
03017," 311,680 ", 10.112423 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,
03018, -   , 11.063672 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,
03019, -   , 9.732065 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,
03020, -   , 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,
03021, -   , 11.420553 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M52WAK,,,,,,,,,,,,,,,B06003,B10121,,,
03022, -   , 10.112423 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,
03023," 261,320 ", 11.957966 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,P20WAK,S05NSH,,,PORWAK,,,,,,,,B10121,,,,
03024," 168,698 ", 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,
03025, -   , 10.269478 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,P20WAK,S05NSH,,,,,,,,,,,B10121,,,,
03026," 9,571,976 ", 10.366739 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,,,,,,,,,,,
03027, -   , 11.392730 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,
03028," 574,439 ", 10.695797 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M37OMC,F18NEW,L01ANT,,,,,,,,,,,,,,,,,
03029, -   , 11.063672 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,,,,,,,,,342SSA,,,,B06003,B12126,,,
03030," 262,870 ", 11.650280 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B10121,,,,
03031," 3,491,413 ", 11.979338 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B10121,,,,
03032," 14,177 ", 11.704665 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B06003,B12126,,,
03033," 27,866 ", 10.366739 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,,,342SSA,,,,,,,,
03034, -   , 11.392730 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,,,,,,,,,,342SSA,,,,B06003,B12126,,,
03035," 108,960 ", 10.695797 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M37OMC,F18NEW,L01ANT,,,,,,,,,342SSA,,,,,,,,
03036, -   , 12.434512 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,P13LND,,,,,,,,,,,,B10121,,,,
03037, -   , 12.484629 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,P13LND,S04LND,,,,,,,,,,,B10121,,,,
03038, -   , 11.430824 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L15ZBE,,,,,,,,,,,,,B06003,B12126,,,
03039, -   , 12.006352 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M30LND,F18NEW,L13WNE,,,,,,WTRCLC,,,,,,,B10121,B16CLC,,,
03040, -   , 10.112423 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,
03041, -   , 10.596516 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,
03042, -   , 10.596516 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,342SSA,,,,,,,,
03043, -   , 12.109058 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,P23ZIO,,,,,,,,,,,,B06003,B12126,,,
03044, -   , 11.063672 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,,,,,,,,,,140SSA,,,,B06003,B12126,,,
03045, -   , 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B10121,,,,
03046, -   , 9.732065 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,
03047," 17,979 ", 11.375607 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,
03048," 59,064 ", 11.375607 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B06003,B12126,,,
03049, -   , 11.375607 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B06003,B12126,,,
03050, -   , 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B10121,,,,
03051, -   , 10.366739 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
03052, -   , 10.596516 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
03053, -   , 11.577608 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M52WAK,,,,S05NSH,,,,,,,,,,,B06003,B10121,,,
03054, -   , 10.269478 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,S05NSH,,,,,,,,,,,B10121,,,,
03055, -   , 11.081703 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,,S05NSH,,,PORWAK,,,,,,,,B10121,,,,
03056, -   , 9.889120 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B10121,,,
03057, -   , 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,X07TIF,,140SSA,,,,B10121,,,,
03058, -   , 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,PORWAK,,X07TIF,,,,,,B10121,,,,
03059, -   , 9.732065 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,X07TIF,,,,,,B06003,B10121,,,
03060, -   , 9.889120 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,X07TIF,,,,,,B06003,B10121,,,
03061, -   , 10.112423 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,,,,,,X07TIF,,,,,,B10121,,,,
03062, -   , 11.350636 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F18NEW,L01ANT,,,,,,,,,,,,,,,,,
03063, -   , 11.661445 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F05BPA,L13WNE,,,,,,,,,140SSA,,,,B06003,B12126,,,
03064," 321,320 ", 11.131887 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
03065," 31,404 ", 11.131887 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
03066, -   , 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,X07TIF,,,,,,B10121,,,,
03067," 266,627 ", 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B06003,B10121,,,
03068," 76,851 ", 9.237552 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,B12126,,
03069, -   , 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,
03070, -   , 11.532662 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B12126,,,
03071," 26,043,348 ", 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,140SSA,,,,B10121,,,,
03072, -   , 11.532662 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B12126,,,
03073," 24,827,828 ", 11.532662 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,140SSA,,,,B06003,B12126,,,
03074, -   , 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,X07TIF,,140SSA,,,,B10121,,,,
03075, -   , 11.818500 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F05BPA,L13WNE,,S05NSH,,,,,,,140SSA,,,,B06003,B12126,,,
03076, -   , 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,
03077," 528,851 ", 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B10121,,,,
03078," 9,608,623 ", 9.236160 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B10121,,,,
03079, -   , 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,PORWAK,,,,,,,,B10121,,,,
03080, -   , 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,,,140SSA,,,,B10121,,,,
03081, -   , 9.393215 ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,X07TIF,,140SSA,,,,B10121,,,,
04001, -   , 8.819933 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,,L06FLA,,,,,,,,,,,,,B11124,,,,
04002, -   , 8.764112 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H03117,,,,L01ANT,,,,,,,,,,,,,,,,,
04003," 32,550,072 ", 8.639361 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,,F09FLA,L01ANT,,,,,,,,,,,,,B11124,,,,
04004, -   , 8.036251 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,,,L01ANT,,,,,,,,,,,,,B11124,,,,
04005," 2,121,318 ", 12.490221 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04006, -   , 9.803197 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,,L01ANT,,,,,,,,,,,,,,,,,
04007," 51,444,143 ", 9.604083 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04008, -   , 10.787094 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,
04009, -   , 1.955056 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E02002,H13157,,,,L01ANT,,,,,,,,,,,,,,,,,
04010," 125,823,247 ", 10.338568 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04011, -   , 10.052609 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,
04012," 94,288,067 ", 9.454059 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E10036,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04013," 5,874,425 ", 9.601241 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E13041,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04014, -   , 8.873231 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,,L01ANT,,,,,,,,,,,,,B11124,,,,
04015, -   , 9.299483 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04016, -   , 2.490427 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E02002,H13157,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04017, -   , 10.787094 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X02TIF,,,,,,,,,,
04018," 209,192 ", 11.321936 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,,,,,B16CLC,,,,
04019," 3,754 ", 10.640177 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M10FLA,,L01ANT,,,,,,,,,,,,,,,,,
04020," 27,156,071 ", 10.426166 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,
04021," 16,883,525 ", 9.691681 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,
04022, -   , 10.874692 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,149SSA,,,,,,,,
04023," 306,892 ", 11.409534 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,149SSA,,,,B16CLC,,,,
04024, -   , 10.140207 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,,L01ANT,,,,,,,,,149SSA,,,,,,,,
04025," 67,073 ", 12.819279 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,M37OMC,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04026," 98,041 ", 10.338568 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,342SSA,,,,,,,,
04027, -   , 10.787094 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,342SSA,,,,,,,,
04028, -   , 12.490221 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,,F01ANT,L01ANT,,,,,,,,,342SSA,,,,,,,,
04029, -   , 10.787094 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,101SSA,342SSA,,,,,,,
04030, -   , 10.338568 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,101SSA,342SSA,,,,,,,
04031, -   , 10.787094 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,102SSA,342SSA,,,,,,,
04032, -   , 10.587451 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,,,,,B16CLC,,,,
04033," 1,944,442 ", 11.410063 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,
04034," 244,180,376 ", 11.322465 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04035, -   , 11.175548 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M10FLA,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04036, -   , 10.787094 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X01TIF,,,,,,,,,,
04037, -   , 10.787094 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,
04038, -   , 11.661815 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,154SSA,,,,B16CLC,,,,
04039," 8,285,481 ", 11.749413 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,149SSA,154SSA,,,B16CLC,,,,
04040," 50,320,979 ", 9.423043 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,,,,,,,B11124,,,,
04041," 7,080,979 ", 9.476341 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,F09FLA,L01ANT,,,,,,,,,,,,,B11124,,,,
04042," 43,418,009 ", 10.587980 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,,,,,,,,,
04043," 428,589 ", 10.675578 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,
04044," 16,947,557 ", 11.322465 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,342SSA,,,,,,,,
04045," 28,491,885 ", 11.322465 ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,101SSA,342SSA,,,,,,,
