TCA, EAV , Rate ,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN,MSQ,WTR,TIF,SSA1,SSA2,SSA3,SSA4,
15176, -   ,8.12016,532,96,125,,PALTN,,VERN,,,,,,,,,,
15177, -   ,6.460068,532,,,95,PALTN,,BARR,,,,,,,,,,
15178,"3,101,407",7.653033,532,,,95,LKZUR,,ELA,,,,,,LKZ12,,,,
15179,"8,098,403",7.653033,532,,,95,LKZUR,,ELA,,,,,LKZR2,,,,,
15180,"9,250",7.653033,532,,,95,LKZUR,,ELA,,,,,LKZR2,LKZ12,,,,
15181,"4,192,624",8.924515,532,96,125,,,LGGRV,ELA,,,,,,,,,,
15182,"1,302,679",9.254858,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK2,DRPK5,,,
15183,"851,732",8.929351,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK3,DRPK6,,,
15184,330,10.349201,532,,,95,DRPRK,LKZUR,BARR,,,,,,DPK10,DRPK7,,,
15185,"4,039",12.210373,532,,,95,DRPRK,LKZUR,BARR,,,,,,DPK10,DRPK2,DRPK7,,
15186,"24,478,281",9.368739,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK2,DRPK5,DRPK8,,
15187,"22,992,890",9.088256,532,,,95,DRPRK,LKZUR,BARR,,,,,,DRPK3,DRPK6,DRPK9,,
15188,"14,627,964",7.653033,532,,,95,LKZUR,,ELA,,,,,LKZR3,,,,,
16001, -   , -   ,532,102,125,,,,VERN,,,,,,,,,,
16002,"22,257",9.532433,532,102,125,,BUFGV,LGGRV,VERN,,,,,,,,,,
16003, -   , -   ,532,76,125,,,CNTSD,VERN,,,,,,,,,,
16004, -   , -   ,532,96,125,,,CNTSD,VERN,,,,,,,,,,
16005, -   , -   ,532,96,125,,BUFGV,LGGRV,INTRL,BUFGV,,,,,,,,,
16006,"687,348",9.973462,532,76,125,,,CNTSD,VERN,MUNDL,,,,,,,,,
16007, -   ,8.847035,532,96,125,,,LGGRV,VERN,,,,,,,,,,
16008,"5,744,059",8.625028,532,102,125,,,LGGRV,VERN,,,,,,,,,,
16009,"649,028",8.018783,532,103,125,,,LGGRV,VERN,,,,,,,,,,
16010,"9,986,832",10.012197,532,102,125,,BUFGV,LGGRV,VERN,BUFGV,,,,,,,,,
16011,"110,627,491",8.599162,532,102,125,,,LSRW,VERN,,,,,,,,,,
16012,"57,435,955",7.992917,532,103,125,,,LSRW,VERN,,,,,,,,,,
16013, -   , -   ,532,102,125,,WHLNG,PRHGT,INTRL,WHLNG,,,,,,,,,
16014,"13,716,374",6.646686,532,106,113,,RIVWD,LSRW,,,,SOLK,,,,,,,
16015,"29,396",9.521233,532,96,125,,,LGGRV,INTRL,BUFGV,,,,,,,,,
16016,"1,361,713",9.104792,532,102,125,,,LGGRV,VERN,BUFGV,,,,,,,,,
16017,"256,233",8.555631,532,73,128,,,LSRW,CKMEM,,,,,,,,,,
16018, -   ,9.521233,532,96,125,,LNGGV,LGGRV,INTRL,BUFGV,,,,,,,,,
16019, -   , -   ,532,73,128,,,CNTSD,CKMEM,,,,,,,,,,
16020,"87,603",7.992917,532,103,125,,VRNHL,LSRW,VERN,,,,CLCJA,,,,,,
16021, -   , -   ,532,109,113,,,LSRW,,,,,,,,,,,
16022, -   ,9.506567,532,102,125,,BUFGV,LSRW,VERN,,,,,,,,,,
16023,"562,626,075",8.23392,532,103,125,,LNSHR,LSRW,VERN,,,,,,,,,,
16024,"81,549,457",8.636587,532,96,125,,LNGGV,CNTSD,VERN,LGGRV,,,,,,,,,
16025,"15,669,056",8.412063,532,73,120,,INCRK,CNTSD,CKMEM,,,,,,,,,,
16026,"13,481,653",8.823026,532,73,120,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,,,,,,
16027,"8,075,150",8.371049,532,73,128,,INCRK,CNTSD,CKMEM,,,,,,,,,,
16028,"416,839,893",8.782012,532,73,128,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,,,,,,
16029,"4,265,934",8.648332,532,73,128,,METWA,LSRW,CKMEM,,,,,,,,,,
16030,"574,622",8.966594,532,73,128,,VRNHL,LSRW,CKMEM,VRNHL,,,CLCJA,,,,,,
16031, -   , -   ,532,96,125,,INCRK,CNTSD,CKMEM,,,,,,,,,,
16032,"2,667,426",8.394081,532,103,125,,VRNHL,LSRW,CKMEM,VRNHL,,,CLCJA,,,,,,
16033,"11,579,153",9.168154,532,73,125,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,,,,,,
16034,"1,600,384",8.847035,532,96,125,,,LGGRV,VERN,LGGRV,,,,,,,,,
16035,"192,029,320",8.847035,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,,,,,,
16036,"459,564",9.973462,532,76,125,,LNGGV,CNTSD,VERN,MUNDL,,,,,,,,,
16037,"81,757,066",5.330299,532,67,115,,LKFOR,,,,NOSHR,,,,,,,,
16039, -   ,7.983118,532,103,125,,,LSRW,CKMEM,,,,,,,,,,
16040,"7,320,040",8.075819,532,103,125,,METWA,LSRW,CKMEM,,,,,,,,,,
16041, -   , -   ,532,96,125,,,LGGRV,INTRL,,,,,,,,,,
16042,"161,131,660",7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,,,,,
16043,"8,143,440",8.748442,532,102,125,,RIVWD,LSRW,VERN,,,SOLK,,,,,,,
16044, -   , -   ,532,76,125,,MUNDL,,CKMEM,,,,CLCJA,,,,,,
16045, -   , -   ,532,103,125,,,LSRW,,,,,,,,,,,
16046,"1,652,644",7.848319,532,103,125,,RIVWD,LSRW,,,,SOLK,,,,,,,
16047, -   , -   ,532,96,125,,BUFGV,PRHGT,INTRL,BUFGV,,,,,,,,,
16049, -   , -   ,532,102,125,,,PRHGT,INTRL,BUFGV,,,,,,,,,
16050, -   , -   ,532,102,125,,BUFGV,PRHGT,INTRL,BUFGV,,,,,,,,,
16051,"11,013,310",8.866031,532,102,125,,LNSHR,LGGRV,VERN,,,,,,,,,,
16052,"18,054,484",9.037751,532,96,125,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,,,,,,
16054,"10,688,045",10.929211,532,76,125,,MUNDL,,CKMEM,MUNDL,,,CLCJA,,,,,,
16055,"43,072,592",9.851181,532,73,120,,MUNDL,,CKMEM,MUNDL,,,CLCJA,,,,,,
16056,"2,329,460",9.810167,532,73,128,,MUNDL,,CKMEM,MUNDL,,,CLCJA,,,,,,
16057, -   ,7.776207,532,96,125,,ARLHT,,,ARLHT,,,,,,,,,
16058, -   , -   ,532,96,125,,BUFGV,LGGRV,INTRL,,,,,,,,,,
16059, -   ,9.326799,532,96,125,,,LGGRV,VERN,BUFGV,,,,,,,,,
16060, -   , -   ,532,102,125,,,LGGRV,INTRL,BUFGV,,,,,,,,,
16061, -   , -   ,532,96,125,,LNGGV,LGGRV,VERN,BUFGV,,,,,,,,,
16062,"16,354,198",8.142197,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,,,,,
16063,"652,460",9.041469,532,96,125,,LNGGV,LGGRV,INTRL,LGGRV,,,,,,,,,
16064, -   , -   ,532,102,125,,BUFGV,LGGRV,INTRL,BUFGV,,,,,,,,,
16065, -   ,7.507822,532,109,113,,,LSRW,VERN,,,,,,,,,,
16066, -   ,8.412063,532,73,120,,VRNHL,CNTSD,CKMEM,,,,CLCJA,,,,,,
16067, -   ,8.782012,532,73,128,,,CNTSD,CKMEM,VRNHL,,,,,,,,,
16068, -   , -   ,532,103,125,,BNBRN,LSRW,VERN,,,,,,,,,,
16069,"175,297,534",8.40388,532,103,125,,VRNHL,LSRW,VERN,VRNHL,,,CLCJA,,,,,,
16071, -   , -   ,532,96,125,,,PRHGT,INTRL,BUFGV,,,,,,,,,
16072, -   , -   ,532,73,128,,,LSRW,CKMEM,VRNHL,,,,,,,,,
16074, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,,,,,
16075,"195,076",7.351826,532,109,113,,RIVWD,LSRW,,,,,,,,,,,
16076,"60,366,252",8.840165,532,102,125,,LNSHR,LSRW,VERN,,,,,,,,,,
16077, -   , -   ,532,103,125,,,LSRW,,,NOSHR,,,,,,,,
16078,"830,317",7.645704,532,109,113,,RIVWD,LSRW,VERN,,,,,,,,,,
16079,"130,298",8.737044,532,102,125,,RIVWD,LSRW,VERN,,,,,,,,,,
16080, -   ,9.338328,532,102,125,,,LSRW,VERN,WHLNG,,,,,,,,,
16081, -   ,5.177089,532,67,115,,LKFOR,,,,,,,,,,,,
16082, -   , -   ,532,102,125,,BUFGV,LSRW,VERN,BUFGV,,,,,,,,,
16083,"11,140,096",10.93901,532,76,125,,MUNDL,,VERN,MUNDL,,,CLCJA,,,,,,
16084,"11,494,317",8.209499,532,103,125,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,,,,,,
16085, -   ,8.246988,532,109,113,,,LSRW,VERN,WHLNG,,,,,,,,,
16086, -   , -   ,532,103,125,,BNBRN,LSRW,VERN,,,,,,BBN02,,,,
16087, -   ,8.847035,532,96,125,,LNGGV,LGGRV,VERN,,,,,,,,,,
16088, -   , -   ,532,96,125,,LNGGV,CNTSD,VERN,,,,,,,,,,
16089, -   ,8.748442,532,102,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD03,,,,
16090, -   , -   ,532,102,125,,RIVWD,LSRW,VERN,,,,,,RWD03,,,,
16091,"2,966,022",8.755483,532,102,125,,BUFGV,,VERN,,,,,,,,,,
16092,"578,245,632",9.235247,532,102,125,,BUFGV,,VERN,BUFGV,,,,,,,,,
16093,"4,605,508",8.23392,532,103,125,,LNSHR,LSRW,VERN,,,,,,LNSR1,,,,
16094,"371,033,264",9.651688,532,96,125,,BUFGV,,INTRL,BUFGV,,,,,,,,,
16095,"51,517,936",9.429681,532,102,125,,BUFGV,,INTRL,BUFGV,,,,,,,,,
16096, -   , -   ,532,103,125,,BNBRN,LSRW,VERN,,NOSHR,,,,BBN02,,,,
16097, -   , -   ,532,76,125,,MUNDL,,VERN,,,,CLCJA,,,,,,
16098,"43,522",8.555631,532,73,128,,VRNHL,LSRW,CKMEM,,,,CLCJA,,,,,,
16099, -   ,8.371049,532,73,128,,VRNHL,CNTSD,CKMEM,,,,CLCJA,,,,,,
16100, -   , -   ,532,103,125,,,LSRW,VERN,,,,,,CTY04,,,,
16101, -   , -   ,532,103,125,,LNSHR,LSRW,VERN,,,,,,CTY04,,,,
16102, -   ,7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,CTY05,,,,
16103, -   ,7.351826,532,109,113,,RIVWD,LSRW,,,,,,,CTY05,,,,
16104, -   , -   ,532,76,125,,LNGGV,CNTSD,VERN,,,,,,,,,,
16105, -   , -   ,532,102,125,,BUFGV,LSRW,VERN,WHLNG,,,,,,,,,
16106, -   ,8.553157,532,96,125,,,LGGRV,,ARLHT,,,,,,,,,
16107, -   , -   ,532,102,125,,WHLNG,LSRW,VERN,,,,,,,,,,
16108, -   , -   ,532,102,125,,WHLNG,LSRW,VERN,WHLNG,,,,,,,,,
16109, -   , -   ,532,76,125,,MUNDL,,CKMEM,MUNDL,,,CLCJA,,,,,,
16110,"1,462,429",7.657102,532,109,113,,RIVWD,LSRW,VERN,,,SOLK,,,,,,,
16111, -   , -   ,532,109,113,,RIVWD,LSRW,VERN,,,SOLK,,,RWD03,,,,
16112, -   , -   ,532,109,113,,RIVWD,LSRW,VERN,,,,,,RWD03,,,,
16113, -   , -   ,532,102,125,,BUFGV,LSRW,VERN,WHLNG,,,,,BFGV1,,,,
16114, -   , -   ,532,96,125,,BUFGV,,INTRL,BUFGV,,,,,BFGV2,,,,
16115, -   , -   ,532,102,125,,BUFGV,LSRW,VERN,WHLNG,,,,,BFGV3,,,,
16116, -   ,9.041469,532,96,125,,LNGGV,LGGRV,INTRL,,,,,,,,,,
16117, -   , -   ,532,102,125,,,LSRW,VERN,BUFGV,,,,,,,,,
16118, -   , -   ,532,96,125,,BUFGV,LGGRV,VERN,,,,,,,,,,
16119, -   , -   ,532,96,125,,BUFGV,CNTSD,VERN,,,,,,,,,,
16120, -   , -   ,532,103,125,,BUFGV,LGGRV,VERN,,,,,,,,,,
16121, -   , -   ,532,103,125,,BUFGV,LSRW,VERN,,,,,,,,,,
16122, -   ,9.171924,532,96,125,,BUFGV,,INTRL,,,,,,,,,,
16123,"67,222,647",9.494649,532,102,125,,BUFGV,,VERN,WHLNG,,,,,,,,,
16124, -   ,9.494649,532,102,125,,BUFGV,,VERN,WHLNG,,,,,BFGV1,,,,
16125, -   ,9.494649,532,102,125,,BUFGV,,VERN,WHLNG,,,,,BFGV3,,,,
16126,"18,324",8.97749,532,96,125,,BUFGV,,VERN,,,,,,,,,,
16127,"545,731",8.149238,532,103,125,,BUFGV,,VERN,,,,,,,,,,
16128, -   , -   ,532,109,113,,WHLNG,LSRW,,,,,,,,,,,
16129, -   , -   ,532,102,125,,BUFGV,PRHGT,INTRL,BUFGV,,,,,,,,,
16130, -   , -   ,532,102,125,,BUFGV,LGGRV,INTRL,BUFGV,,,,,,,,,
16131, -   , -   ,532,102,125,,BUFGV,,INTRL,BUFGV,,,,,,,,,
16132, -   , -   ,532,102,125,,BUFGV,LGGRV,VERN,BUFGV,,,,,,,,,
16133, -   , -   ,532,102,125,,BUFGV,,VERN,BUFGV,,,,,,,,,
16134, -   , -   ,532,109,113,,NRBRK,,,,,,,,,,,,
16135, -   ,10.234204,532,96,125,,BUFGV,LGGRV,VERN,BUFGV,,,,,,,,,
16136,"144,073,257",9.457254,532,96,125,,BUFGV,,VERN,BUFGV,,,,,,,,,
16137, -   ,9.405952,532,103,125,,BUFGV,LGGRV,VERN,BUFGV,,,,,,,,,
16138,"125,360,842",8.629002,532,103,125,,BUFGV,,VERN,BUFGV,,,,,,,,,
16139, -   ,8.379395,532,103,125,,LKFOR,,,,NOSHR,,,,,,,,
16140, -   , -   ,532,96,125,,,CNTSD,CKMEM,,,,,,,,,,
16141, -   , -   ,532,73,120,,,CNTSD,CKMEM,,,,,,,,,,
16142, -   , -   ,532,73,128,,,CNTSD,CKMEM,,,,,,,,,,
16143, -   , -   ,532,96,125,,LNGGV,CNTSD,CKMEM,,,,,,,,,,
16144, -   , -   ,532,96,125,,VRNHL,CNTSD,CKMEM,,,,CLCJA,,,,,,
16145, -   , -   ,532,76,125,,VRNHL,CNTSD,VERN,,,,CLCJA,,,,,,
16146, -   , -   ,532,96,125,,LNGGV,CNTSD,CKMEM,LGGRV,,,,,,,,,
16147,"32,018,190",9.499892,532,76,125,,LNGGV,CNTSD,VERN,LGGRV,,,,,,,,,
16148, -   , -   ,532,103,125,,BNBRN,DFBNB,VERN,,NOSHR,,,,BBN02,,,,
16149,"65,279,548",9.910855,532,76,125,,VRNHL,CNTSD,VERN,VRNHL,,,CLCJA,,,,,,
16150, -   ,8.226185,532,103,125,,LKFOR,,,,,,,,,,,,
16151,"13,072,086",9.901056,532,76,125,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,,,,,,
16152, -   , -   ,532,102,125,,BUFGV,,VERN,,,,,,BFGV1,,,,
16153, -   , -   ,532,102,125,,BUFGV,,VERN,BUFGV,,,,,BFGV1,,,,
16154, -   , -   ,532,103,125,,VRNHL,LSRW,VERN,BUFGV,,,CLCJA,,,,,,
16155, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,VRNHL,,,,,,,,,
16156, -   , -   ,532,103,125,,,LSRW,CKMEM,,,,CLCJA,,,,,,
16157, -   , -   ,532,103,125,,,LSRW,,,,,CLCJA,,,,,,
16158,"28,429,153",8.075819,532,103,125,,METWA,LSRW,CKMEM,,,,CLCJA,,,,,,
16159, -   , -   ,532,103,125,,,LSRW,VERN,,,,,,CTY07,,,,
16160, -   , -   ,532,103,125,,,LSRW,VERN,,,,,,CTY06,,,,
16161, -   , -   ,532,103,125,,BNBRN,LSRW,VERN,,,,,,BBN02,BBN04,,,
16162,"2,268,462",8.743621,532,103,125,,BNBRN,DFBNB,VERN,,NOSHR,,,,BBN02,BBN04,,,
16163, -   , -   ,532,96,125,,,LGGRV,INTRL,LGGRV,,,,,,,,,
16164,"4,074,254",9.171924,532,96,125,,BUFGV,,INTRL,LGGRV,,,,,,,,,
16165, -   , -   ,532,96,125,,,CNTSD,VERN,LGGRV,,,,,,,,,
16166, -   , -   ,532,103,125,,LNSHR,LSRW,VERN,,,,,LNSHR,,,,,
16167, -   , -   ,532,96,125,,VRNHL,CNTSD,VERN,LGGRV,,,CLCJA,,,,,,
16168, -   , -   ,532,103,125,,BUFGV,LSRW,VERN,BUFGV,,,,,,,,,
16169,"210,135",9.499892,532,76,125,,,CNTSD,VERN,LGGRV,,,,,,,,,
16170, -   , -   ,532,102,125,,WHLNG,LGGRV,VERN,,,,,,,,,,
16171, -   , -   ,532,102,125,,WHLNG,LGGRV,VERN,WHLNG,,,,,,,,,
16172, -   , -   ,532,103,125,,METWA,LSRW,VERN,,,,,,,,,,
16173, -   , -   ,532,96,125,,VRNHL,CNTSD,VERN,,,,CLCJA,,,,,,
16174, -   ,8.782012,532,73,128,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,,VNHL5,,,,
16175, -   , -   ,532,73,128,,VRNHL,CNTSD,CKMEM,VRNHL,,,CLCJA,,VNHL6,,,,
16176,"9,118,882",8.219298,532,103,125,,VRNHL,CNTSD,VERN,VRNHL,,,CLCJA,,,,,,
16177,"113,274",10.46544,532,76,125,,MUNDL,,VERN,LGGRV,,,CLCJA,,,,,,
16178, -   , -   ,532,103,125,,VRNHL,CNTSD,VERN,,,,CLCJA,,,,,,
16179, -   , -   ,532,103,125,,VRNHL,CNTSD,VERN,BUFGV,,,CLCJA,,,,,,
16180, -   , -   ,532,103,125,,,CNTSD,VERN,,,,,,,,,,
16181, -   , -   ,532,96,125,,LNGGV,LGGRV,VERN,LGGRV,,,,,LNGV1,,,,
16182,"46,371",8.97749,532,96,125,,BUFGV,,VERN,LGGRV,,,,,,,,,
16183, -   , -   ,532,103,125,,VRNHL,LSRW,VERN,,,,CLCJA,,CTY07,,,,
16184,"13,084,326",9.04755,532,96,125,,VRNHL,CNTSD,VERN,VRNHL,,,CLCJA,,,,,,
16185, -   ,9.689083,532,102,125,,BUFGV,,INTRL,WHLNG,,,,,,,,,
16186, -   ,8.40388,532,103,125,,VRNHL,LSRW,VERN,VRNHL,,,CLCJA,,CTY07,,,,
16187, -   , -   ,532,103,125,,LNSHR,LSRW,VERN,,,,,,CTY06,,,,
16188, -   , -   ,532,103,125,,LNSHR,LSRW,VERN,VRNHL,,,,,,,,,
16189,"263,317",8.869257,532,103,125,,BNBRN,LSRW,VERN,,NOSHR,,,,BBN02,BBN04,,,
16190,"4,314,535",8.713684,532,103,125,,LNSHR,LSRW,VERN,BUFGV,,,,,,,,,
16191, -   , -   ,532,103,125,,LNSHR,LSRW,VERN,BUFGV,,,,,CTY06,,,,
16192,"63,888",8.472681,532,103,125,,,LSRW,VERN,BUFGV,,,,,,,,,
16193, -   , -   ,532,103,125,,,LSRW,VERN,,,,,,RWD04,RWD05,,,
16194, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD05,,,,
16195, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD04,RWD05,,,
16196, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD04,,,,
16197, -   , -   ,532,103,125,,,LSRW,VERN,,,,CLCJA,,CTY07,,,,
16198,"738,321",8.371049,532,73,128,,INCRK,CNTSD,CKMEM,,,,CLCJA,,,,,,
16199,"296,394",8.412063,532,73,120,,INCRK,CNTSD,CKMEM,,,,CLCJA,,,,,,
16200, -   , -   ,532,103,125,,,LSRW,VERN,,,,,,RWD04,,,,
16201, -   ,6.827621,532,103,115,,LKFOR,,,,NOSHR,,,,,,,,
16202, -   , -   ,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD06,,,,
16203,"6,316,442",8.142197,532,103,125,,RIVWD,LSRW,VERN,,,SOLK,,,RWD07,,,,
16204, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD07,,,,
16205, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD04,RWD07,,,
16206,"117,488,823",5.330299,532,67,115,,LKFOR,,,,NOSHR,,,,,,,,
16207,"10,196",9.973462,532,76,125,,VRNHL,CNTSD,VERN,MUNDL,,,CLCJA,,,,,,
16208, -   ,7.79174,532,103,125,,METWA,LSRW,,,,,,,,,,,
16209, -   , -   ,532,67,125,,LKFOR,,,,,,,,,,,,
16210, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD08,,,,
16211, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD09,,,,
16212, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD07,RWD09,,,
16213, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD10,,,,
16214, -   , -   ,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD11,,,,
16215, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD04,RWD05,RWD08,,
16216, -   , -   ,532,67,125,,LKFOR,,,,NOSHR,,,,,,,,
16217,309,7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD12,,,,
16218, -   , -   ,532,109,113,,RIVWD,LSRW,,,,,,,RWD12,,,,
16219, -   , -   ,532,103,125,,BNBRN,DFBNB,VERN,,NOSHR,,,,BBN02,BBN04,,,
16220, -   , -   ,532,103,125,,BNBRN,LSRW,VERN,,NOSHR,,,,BBN02,BBN04,BBN11,,
16221, -   , -   ,532,103,125,,,LSRW,CKMEM,,,,CLCJA,,,,,,
16222, -   , -   ,532,103,125,,VRNHL,LSRW,VERN,,,,CLCJA,,CTY07,,,,
16223, -   , -   ,532,103,125,,VRNHL,LSRW,VERN,,,,,,CTY07,,,,
16224, -   , -   ,532,106,113,,RIVWD,LSRW,,,,SOLK,,,RWD15,,,,
16225, -   , -   ,532,76,125,,,CNTSD,VERN,VRNHL,,,,,,,,,
16226,"13,590",10.876403,532,76,125,,MUNDL,,VERN,VRNHL,,,CLCJA,,,,,,
16227, -   , -   ,532,103,125,,VRNHL,LSRW,VERN,VRNHL,,,CLCJA,,CTY07,,,,
16228, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD10,RWD16,,,
16229, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD16,,,,
16230, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD05,RWD17,,,
16231, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD04,RWD05,RWD17,,
16232, -   ,7.363224,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD14,,,,
16233, -   , -   ,532,109,113,,RIVWD,LSRW,VERN,,,SOLK,,,RWD14,,,,
16234, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD08,RWD18,,,
16235, -   , -   ,532,103,125,,RIVWD,LSRW,VERN,,,,,,RWD04,RWD18,,,
16236,"3,581",6.147265,532,103,115,,,LSRW,,,,,,,,,,,
16237, -   , -   ,532,103,115,,LKFOR,,,,,,,,,,,,
16238, -   ,9.319929,532,102,125,,LNSHR,LSRW,VERN,BUFGV,,,,,,,,,
16239,"67,047",8.327842,532,102,125,,,,VERN,BUFGV,,,,,,,,,
16240,"2,223",7.79174,532,103,125,,METWA,LSRW,,,,,CLCJA,,,,,,
16241, -   , -   ,532,103,128,,,LSRW,VERN,,,,,,,,,,
16242, -   , -   ,532,103,128,,VRNHL,LSRW,VERN,,,,CLCJA,,,,,,
16243, -   , -   ,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD14,RWD19,,,
16244,"1,930,786",8.40388,532,103,125,,VRNHL,LSRW,VERN,VRNHL,,,CLCJA,VRNHL,,,,,
16245, -   , -   ,532,103,115,,,LSRW,,,NOSHR,,,,,,,,
16246, -   ,8.017738,532,103,128,,VRNHL,LSRW,VERN,VRNHL,,,CLCJA,,,,,,
16247, -   , -   ,532,109,113,,RIVWD,LSRW,,,,SOLK,,,RWD20,,,,
16248,"13,975,921",8.840165,532,102,125,,LNSHR,LSRW,VERN,,,,,,LNSR1,,,,
16249, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6A,,,,
16250, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6B,,,,
16251, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6C,,,,
16252, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6D,,,,
16253, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6E,,,,
16254, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6F,,,,
16255, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6G,,,,
16256, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6H,,,,
16257, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6I,,,,
16258, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6J,,,,
16259, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6K,,,,
16260, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6L,,,,
16261, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6M,,,,
16262, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6N,,,,
16263, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6O,,,,
16264, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6P,,,,
16265, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW6Q,,,,
16266, -   , -   ,532,67,115,,LKFOR,,,,,,,,LKF29,,,,
16267,"3,195,367",5.330299,532,67,115,,LKFOR,,,,NOSHR,,,,LKF29,,,,
16268, -   , -   ,532,103,115,,LKFOR,,,,,,,,LKF29,,,,
16269,"108,416",6.827621,532,103,115,,LKFOR,,,,NOSHR,,,,LKF29,,,,
16270, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6B,,,
16271, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6C,,,
16272, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6D,,,
16273, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6E,,,
16274, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6F,,,
16275, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6G,,,
16276, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6H,,,
16277, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6I,,,
16278, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6J,,,
16279, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6K,,,
16280, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6L,,,
16281, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6M,,,
16282, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6N,,,
16283, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6O,,,
16284, -   , -   ,532,73,128,,METWA,LSRW,CKMEM,,,,,,MTW07,MTW6P,,,
