Tax Code, Agg Rate , Agg EAV ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other,,
02008, 13.786789 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,,,,,,,B06003,B12126,,,(From BP San),,
02009, 12.784843 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,,,,,,,B06003,B12126,,,,,
02010, 12.626507 ," 826,062 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,,,,,,,,,,,,B06003,B12126,,,,,
02011, 12.784843 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,,,,,,,B06003,B12126,,,,,
02012, 12.271388 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,,,,,,,,,,,,,B06003,B12126,,,,,
02013, 13.273334 ," 21,879 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,,,,,,,,,,,,B06003,B12126,,,,,
02014, 15.775965 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X53TIF,,,,,,B12126,,,,,,
02015, 13.786789 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X54TIF,,,,,,B06003,B12126,,,,,
02016, 13.786789 ," 2,416,139 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X55TIF,,,,,,B06003,B12126,,,,,
02017, 15.775965 ," 382,998 ",CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X55TIF,,,,,,B12126,,,,,,
02018, 13.786789 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X55TIF,,,,,,B06003,B12126,,,,,
02019, 12.457575 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E01001,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,,,,,,,B12126,,,,,,
02020, 12.862287 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F23WHA,L15ZBE,,,,,,,,,,,,,B06003,B12126,,,,,
02021, 13.020219 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,,,
02022, 13.864233 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F23WHA,L15ZBE,P23ZIO,,,,,,,,,,,,B06003,B12126,,,,,
02023, 13.178555 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F18NEW,,,S05NSH,,,,,,,,,,,B06003,B12126,,,,,
02024, 14.180501 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F18NEW,,P23ZIO,S05NSH,,,,,,,,,,,B06003,B12126,,,,,
02025, 14.022165 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,F18NEW,,P23ZIO,,,,,,,,,,,,B06003,B12126,,,,,
02026, 16.011745 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,F23WHA,L15ZBE,P23ZIO,S05NSH,,,,,,,,,,,B12126,,,,,,
02027, 13.431670 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,S05NSH,,,,,,,,,,,B06003,B12126,,,,,
02028, 13.786789 ," 2,340,875 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X56TIF,,,,,,B06003,B12126,,,,,
02029, 13.786789 ," 1,189,429 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X57TIF,,,,,,B06003,B12126,,,,,
02030, 13.431670 ," 7,443 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,S05NSH,,,,,X57TIF,,,,,,B06003,B12126,,,,,
02031, 13.273334 ," 546,136 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,,P23ZIO,,,,,,X57TIF,,,,,,B06003,B12126,,,,,
02032, 13.628453 ," 6,639,951 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X57TIF,,,,,,B06003,B12126,,,,,
02033, 14.774019 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X62TIF,,,,,,B12126,,,,,,
02034, 15.775965 ," 5,952,011 ",CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X62TIF,,,,,,B12126,,,,,,
02035, 13.786789 ," 14,653,384 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X65TIF,,,,,,B06003,B12126,,,,,
02036, 14.774019 ," 176,190 ",CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X65TIF,,,,,,B12126,,,,,,
02037, 15.775965 ," 5,339,892 ",CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X65TIF,,,,,,B12126,,,,,,
02038, 15.617629 ," 158,622 ",CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X65TIF,,,,,,B12126,,,,,,
02039, 14.615683 ," 147,391 ",CTYLAK,FORLAK,T02ZIO,,C03532,E04006,H08126,,M55ZIO,,L15ZBE,,,,,,,X65TIF,,,,,,B12126,,,,,,
02040, 13.628453 ," 545,658 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,,,,,,X65TIF,,,,,,B06003,B12126,,,,,
02041, 12.626507 ," 60,946 ",CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,,,,,,X65TIF,,,,,,B06003,B12126,,,,,
02042, 12.784843 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,,S05NSH,,,,,X65TIF,,,,,,B06003,B12126,,,,,
02043, 13.786789 , -   ,CTYLAK,FORLAK,T02ZIO,,C03532,E03003,H08126,,M55ZIO,,L15ZBE,P23ZIO,S05NSH,,,,,X56TIF,X65TIF,,,,,B06003,B12126,,,,,
03001, 10.780080 ," 10,058,688 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,,,
03002, 10.794293 ," 7,862,347 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,,,
03003, 9.984413 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H03117,,,F18NEW,,,,,,,,,,,,,,B06003,,,,,,
03005, 11.776960 ," 26,028,749 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,,,
03006, 9.595996 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,,,
03007, 11.762747 ," 6,324,370 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,,,
03008, 11.092221 ," 11,483,106 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,,,
03009, 12.078251 ," 1,909,471 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,,,
03010, 11.407725 ," 96,430 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,,,
03011, 9.262373 ," 259,274 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,,,
03012, 9.276586 ," 60,389,366 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,,,
03013, 11.106434 ," 27,690,003 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,,,
03014, 10.810005 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,,,,,,,,,,,,,B10121,,,,,,
03015, 9.832841 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,,,,,,,,,,,,,,,,,,,,
03016, 11.656039 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,P20WAK,,,,PORWAK,,,,,,,,B10121,,,,,,
03017, 10.122620 ," 395,569 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,,,
03018, 10.780080 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,,,
03019, 9.595996 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,,,
03020, 9.262373 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B10121,,,,,,
03021, 11.143628 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M52WAK,,,,,,,,,,,,,,,B06003,B10121,,,,,
03022, 10.108407 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,,,
03023, 11.814375 ," 269,320 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,P20WAK,S05NSH,,,PORWAK,,,,,,,,B10121,,,,,,
03024, 9.434922 ," 172,856 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,,,
03025, 10.280956 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,P20WAK,S05NSH,,,,,,,,,,,B10121,,,,,,
03026, 10.278726 ," 9,759,143 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,,,,,,,,,,,,,
03027, 11.095584 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,,,,,,,,,,,,,,B06003,B12126,,,,,
03028, 10.594230 ," 601,379 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M37OMC,F18NEW,L01ANT,,,,,,,,,,,,,,,,,,,
03029, 10.780080 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,,,,,,,,,342SSA,,,,B06003,B12126,,,,,
03030, 11.762747 ," 270,412 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B10121,,,,,,
03031, 12.078251 ," 3,637,173 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B10121,,,,,,
03032, 11.407725 ," 16,298 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B06003,B12126,,,,,
03033, 10.278726 ," 31,546 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,,,342SSA,,,,,,,,,,
03034, 11.095584 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M37OMC,F18NEW,,,,,,,,,,342SSA,,,,B06003,B12126,,,,,
03035, 10.594230 ," 120,331 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M37OMC,F18NEW,L01ANT,,,,,,,,,342SSA,,,,,,,,,,
03036, 12.527146 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,P13LND,,,,,,,,,,,,B10121,,,,,,
03037, 12.576839 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M37OMC,F18NEW,L13WNE,P13LND,S04LND,,,,,,,,,,,B10121,,,,,,
03038, 11.149412 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L15ZBE,,,,,,,,,,,,,B06003,B12126,,,,,
03039, 12.115780 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E06024,H05121,,M30LND,F18NEW,L13WNE,,,,,,WTRCLC,,,,,,,B10121,B16CLC,,,,,
03040, 10.108407 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,P20WAK,,,,,,,,,,,,B10121,,,,,,
03041, 10.500248 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,,,
03042, 10.500248 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,342SSA,,,,,,,,,,
03043, 11.782026 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,,P23ZIO,,,,,,,,,,,,B06003,B12126,,,,,
03044, 10.780080 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,,,,,,,,,,140SSA,,,,B06003,B12126,,,,,
03045, 9.262373 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B10121,,,,,,
03046, 9.610209 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,,,,,
03047, 11.092221 ," 20,668 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B12126,,,,,
03048, 11.092221 ," 60,610 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,,F18NEW,L13WNE,,,,,,,,,342SSA,,,,B06003,B12126,,,,,
03049, 11.092221 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B06003,B12126,,,,,
03050, 9.262373 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,,,,,140SSA,,,,B10121,,,,,,
03051, 10.278726 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,,F18NEW,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,,,
03052, 10.500248 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,,,
03053, 11.301964 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M52WAK,,,,S05NSH,,,,,,,,,,,B06003,B10121,,,,,
03054, 10.266743 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,S05NSH,,,,,,,,,,,B10121,,,,,,
03055, 10.968341 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M52WAK,,,,S05NSH,,,PORWAK,,,,,,,,B10121,,,,,,
03056, 9.754332 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B10121,,,,,
03057, 9.262373 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,X07TIF,,140SSA,,,,B10121,,,,,,
03058, 9.262373 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,,,,PORWAK,,X07TIF,,,,,,B10121,,,,,,
03059, 9.595996 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,,,,,,X07TIF,,,,,,B06003,B10121,,,,,
03060, 9.754332 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,X07TIF,,,,,,B06003,B10121,,,,,
03061, 10.108407 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,P20WAK,,,,,,X07TIF,,,,,,B10121,,,,,,
03062, 11.249079 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F18NEW,L01ANT,,,,,,,,,,,,,,,,,,,
03063, 11.319193 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F05BPA,L13WNE,,,,,,,,,140SSA,,,,B06003,B12126,,,,,
03064, 11.028951 ," 333,659 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
03065, 11.028951 ," 31,850 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E09034,H03117,,M01ANT,F01ANT,L01ANT,,,,,,,X01TIF,,342SSA,,,,,,,,,,
03066, 9.420709 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,X07TIF,,,,,,B10121,,,,,,
03067, 9.276586 ," 272,170 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B06003,B10121,,,,,
03068, 9.277907 ," 78,823 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,,,,,,,,,B06003,B10121,B12126,,,,
03069, 9.434922 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,,,
03070, 11.264770 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M50WAD,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B12126,,,,,
03071, 9.420709 ," 26,868,950 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,140SSA,,,,B10121,,,,,,
03072, 11.250557 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B06003,B12126,,,,,
03073, 11.250557 ," 25,546,445 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,140SSA,,,,B06003,B12126,,,,,
03074, 9.420709 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,X07TIF,,140SSA,,,,B10121,,,,,,
03075, 11.477529 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E03003,H08126,,M06BPA,F05BPA,L13WNE,,S05NSH,,,,,,,140SSA,,,,B06003,B12126,,,,,
03076, 9.420709 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,,,,,,,,,B10121,,,,,,
03077, 9.262373 ," 545,829 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B10121,,,,,,
03078, 9.276586 ," 9,893,094 ",CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,,,,PORWAK,,,,,,,,B10121,,,,,,
03079, 9.434922 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M50WAD,F18NEW,L13WNE,,S05NSH,,,PORWAK,,,,,,,,B10121,,,,,,
03080, 9.420709 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,,,140SSA,,,,B10121,,,,,,
03081, 9.420709 , -   ,CTYLAK,FORLAK,T03NEW,R03NEW,C03532,E16056,H05121,,M06BPA,F18NEW,L13WNE,,S05NSH,,,PORWAK,,X07TIF,,140SSA,,,,B10121,,,,,,
04001, 8.676415 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,,L06FLA,,,,,,,,,,,,,B11124,,,,,,
04002, 8.662471 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H03117,,,,L01ANT,,,,,,,,,,,,,,,,,,,
04003, 8.532038 ," 33,688,764 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,,F09FLA,L01ANT,,,,,,,,,,,,,B11124,,,,,,
04004, 7.937431 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,,,L01ANT,,,,,,,,,,,,,B11124,,,,,,
04005, 12.563657 ," 2,159,224 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
04006, 9.716631 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,,L01ANT,,,,,,,,,,,,,,,,,,,
04007, 9.524324 ," 52,944,945 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
04008, 10.686984 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,,,
04009, 1.958626 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E02002,H13157,,,,L01ANT,,,,,,,,,,,,,,,,,,,
04010, 10.245334 ," 130,273,977 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
04011, 9.965974 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,,L01ANT,,,,,,,,,,,,,,,,,,,
04012, 9.366890 ," 98,283,923 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E10036,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
04013, 9.511953 ," 6,162,485 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E13041,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
04014, 8.765093 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H06124,,M10FLA,,L01ANT,,,,,,,,,,,,,B11124,,,,,,
04015, 9.191174 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E32114,H03117,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
04016, 2.487329 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E02002,H13157,,,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
04017, 10.686984 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,X02TIF,,,,,,,,,,,,
04018, 11.214192 ," 215,306 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
04019, 10.544293 ," 3,861 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M10FLA,,L01ANT,,,,,,,,,,,,,,,,,,,
04020, 10.330322 ," 28,072,491 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,,,
04021, 9.609312 ," 17,342,829 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,,F01ANT,L01ANT,,,,,,,,,149SSA,,,,,,,,,,
04022, 10.771972 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,149SSA,,,,,,,,,,
04023, 11.299180 ," 315,608 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M25LVI,F01ANT,L01ANT,,,,,,WTRCLC,,,149SSA,,,,B16CLC,,,,,,
04024, 10.050962 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E08033,H03117,,M01ANT,,L01ANT,,,,,,,,,149SSA,,,,,,,,,,
04025, 12.879161 ," 68,978 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,M37OMC,F01ANT,L01ANT,,,,,,,,,,,,,,,,,,,
04026, 10.245334 ," 109,628 ",CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,,F01ANT,L01ANT,,,,,,,,,342SSA,,,,,,,,,,
04027, 10.686984 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E09034,H03117,,M01ANT,,L01ANT,,,,,,,,,342SSA,,,,,,,,,,
04028, 12.563657 , -   ,CTYLAK,FORLAK,T04ANT,R04ANT,C03532,E06024,H03117,,,F01ANT,L01ANT,,,,,,,,,342SSA,,,,,,,,,,
