TCA, Agg Ext ,Agg Rate,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
06055,"10,526,257",9.567965,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E05015,H06124,,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,247SSA,,,,B11124,,,,
06056,,8.876411,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,,,,,B07038,B11124,,,
06057,"25,902,580",9.052526,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,396SSA,399SSA,,,B07038,B11124,B16CLC,,
06058,,9.052526,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,399SSA,,,,B07038,B11124,B16CLC,,
06059,"29,279,456",9.27141,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M10FLA,F09FLA,L06FLA,,S03LRE,,,,,,,,,,,B07038,B11124,,,
06060,,9.052526,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,401SSA,,,,B07038,B11124,B16CLC,,
06061,"34,571,717",9.271325,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,,,,,,,B07038,B11124,,,
06062,"453,814",9.052441,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,,,,,WTRCLC,,,394SSA,,,,B07038,B11124,B16CLC,,
06063,"157,227,119",9.09794,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,,,,,,,B11124,,,,
06064, -   ,8.250546,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,154SSA,,,,B11124,B16CLC,,,
06065,"138,650",8.250461,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,,F09FLA,L06FLA,,,,,,WTRCLC,,,154SSA,,,,B11124,B16CLC,,,
06066,,9.443833,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,,,U04118,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,,,,,,,,,
06067,"2,454,678",10.537257,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,,,U04118,M27LAK,F09FLA,L06FLA,,S06NMO,,,,,,,,,,,B07038,B11124,,,
06068,"26,299,456",8.747937,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,,,,,,,B11124,,,,
06069, -   ,8.748022,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,M10FLA,F09FLA,L06FLA,,S03LRE,,,,,,,,,,,B11124,,,,
06070,"1,012,924",9.09794,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,X12TIF,,,,,,B11124,,,,
06071, -   ,9.852138,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,M42RLA,F09FLA,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
06072,"90,164,724",10.375526,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M42RLA,F09FLA,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B07038,B11124,B16CLC,,
06073, -   ,9.852223,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E11037,H06124,,M42RLA,F09FLA,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
06074, -   ,9.052526,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,409SSA,,,,B07038,B11124,B16CLC,,
06075,"26,284,611",9.052526,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M48VOL,F09FLA,L06FLA,,S03LRE,,,,WTRCLC,,,409SSA,410SSA,,,B07038,B11124,B16CLC,,
06076,150,10.624741,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,,,U04118,M27LAK,F22WAC,L06FLA,,S06NMO,,,,,,,,,,,B07038,B11124,,,
06077,"2,161,617",9.09794,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,X75TIF,,,,,,B11124,,,,
06078,"2,641,702",9.271325,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,X76TIF,,,,,,B07038,B11124,,,
06079,"104,864",9.27141,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E12038,H06124,,M10FLA,F09FLA,L06FLA,,S03LRE,,,,,X76TIF,,,,,,B07038,B11124,,,
06080,"1,441,350",9.09794,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,X77TIF,,,,,,B11124,,,,
06081,"1,256,951",9.09794,CTYLAK,FORLAK,T06GRA,R06GRA,C03532,E32114,H06124,,M10FLA,F09FLA,L06FLA,,,,,,,X78TIF,,,,,,B11124,,,,
07001,,11.683428,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07002,"650,198",10.221758,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07003,,10.322319,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07004,"77,324,558",10.322319,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07005,,9.937555,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07006,"201,048,545",9.937555,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07007,"4,782,173",13.15647,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07008,,9.670828,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,M44RLH,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
07009,,10.593509,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07010,"64,895,933",10.593509,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07011,"978,826",12.372104,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,
07012,"1,134,957",9.708582,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07013,"466,650,909",11.988701,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M12GRA,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07014,"484,194",10.492948,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07016,,12.500516,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07017,"46,697,726",12.500516,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07018,"39,610",12.339382,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07019,,13.15647,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07020,,9.403345,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,B11124,,,,
07021,"1,087,978",9.40343,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,,F12GRL,L11RLA,P17RLA,S03LRE,,,,,,,,,,,B11124,,,,
07022,,9.23135,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07023,"6,218,523",9.23135,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,
07024,"780,949",13.055909,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07025,"1,766,254",10.322404,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07026,"7,897,726",8.59652,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,,S03LRE,,,,,,,,,,,,,,,
07027,,12.399955,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07028,,11.794311,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07029,,11.76504,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07030,"10,338",11.794311,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,
07031,,9.809143,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07032,"3,782,149",9.809143,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,,,,,
07033, -   ,11.058835,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,,,,,,,,,,,,,,,,,
07034,"21,744,640",10.977223,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,,,,,,,,,,,,,,,,,
07035,"958,637",10.242908,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,,F11GRA,L08GRA,,,,,,,,,,,,,B08050,,,,
07036,"422,286",11.76504,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07037,"52,241",11.636628,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,,,,,,,,,,,,,,,,,
07038,"103,921",9.130789,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07039,"3,136,042",11.69375,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07040,"172,877",9.670828,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,M44RLH,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
07041,"816,425",9.498918,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M44RLH,F12GRL,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07042,"341,322",12.271543,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07043,"4,652",11.532836,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,P08GRA,,,,,,,,,,,,,,,,
07044,"1,101,502",11.451224,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,P08GRA,,,,,,,,,,,,,,,,
07045,,10.146269,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,,L08GRA,,,,,,,,,,,,,,,,,
07048,"616,462",10.716909,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,,F11GRA,L08GRA,P08GRA,,,,,,,,,,,,B08050,,,,
07049,"39,827,510",12.110629,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P08GRA,,,,,,,,,,,,,,,,
07050,,10.849001,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M46THL,F11GRA,L08GRA,P08GRA,,,,,,,,,,,,B08050,,,,
07051,"318,521",11.109315,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M46THL,F11GRA,L08GRA,,,,,,,,,,,,,,,,,
07052,"21,633,757",9.93764,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07053,,9.498833,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M44RLH,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07054,"12,543",11.683428,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07055,"7,968,495",12.399955,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07056,"10,681,381",10.375,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M46THL,F11GRA,L08GRA,,,,,,,,,,,,,B08050,,,,
07057,"307,463",9.403345,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,,F12GRL,L11RLA,P17RLA,,,,,,,,,,,,B11124,,,,
07058,"15,598,719",9.231435,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,P17RLA,S03LRE,,,,,,,,,,,,,,,
07059,"178,786",11.693835,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,P17RLA,S03LRE,,,,,,,,,,,,,,,
07060,"111,784,723",11.254386,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M12GRA,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07061,"23,994,961",12.784719,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07062,,9.302725,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07063,"19,425,775",12.318343,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07064,,12.813383,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M45RLP,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07065,,12.079068,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M45RLP,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07066,"215,065",11.5147,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M12GRA,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07067,,9.231435,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,,F12GRL,L11RLA,P17RLA,S03LRE,S07RLA,,,,,,,,,,,,,,
07068,,12.784804,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
07069,,12.500516,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07070,,12.500516,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07071,,11.76504,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07072,,12.399955,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L08GRA,P17RLA,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07073,,11.683428,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07075,,10.322404,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,S03LRE,S07RLA,,,WTRCLC,,,,,,,B16CLC,,,,
07076, -   ,10.780385,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M12GRA,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07077,,11.058835,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F12GRL,L08GRA,,S07RLA,,,,,,,,,,,,,,,
07078,,12.318343,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07079, -   ,11.612138,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,P17RLA,,,,,,,,,,,,,,,,
07080,,11.612138,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07081,,12.318343,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P17RLA,S07RLA,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07082,,11.683428,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,,S07RLA,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07083, -   ,12.157429,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07084,,12.318343,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F11GRA,L08GRA,P17RLA,,,,,WTRCLC,X37TIF,,,,,,B16CLC,,,,
07085, -   ,10.977223,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07086,"1,083",10.716909,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07087,"24,290,872",11.109315,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M46THL,F11GRA,L08GRA,,,,,,WTRCLC,,,,,,,B16CLC,,,,
07088, -   ,10.849001,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E15050,H09127,,M46THL,F11GRA,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B08050,B16CLC,,,
07089,,9.670913,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E13041,H06124,,M44RLH,F12GRL,L11RLA,P17RLA,S03LRE,,,,WTRCLC,,,,,,,B11124,B16CLC,,,
07090,"1,186,671",12.070313,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M12GRA,F12GRL,L08GRA,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07091,"10,363,434",12.029017,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F11GRA,L08GRA,P08GRA,,,,,,,,,,,,,,,,
07092,,9.937555,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,345SSA,,,,B16CLC,,,,
07093, -   ,11.555016,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F11GRA,L08GRA,,,,,,,,,,,,,,,,,
07094,,10.221758,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07095,,12.784719,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07096,"1,320,730",12.149615,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M12GRA,F11GRA,L08GRA,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
07097,,9.93764,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S03LRE,S07RLA,,,WTRCLC,,,,,,,B16CLC,,,,
07098,,9.937555,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X34TIF,,,,,,B16CLC,,,,
07099,,12.500516,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X34TIF,,,,,,B16CLC,,,,
07100,,12.271543,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07101,,12.110629,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P08GRA,S07RLA,,,,,,,,,,,,,,,
07102,,12.372104,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07103,,9.93764,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S03LRE,S07RLA,,,WTRCLC,,,,,,,B16CLC,,,,
07104,,9.937555,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,X35TIF,,,,,,B16CLC,,,,
07105,,9.937555,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M43RLB,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,X35TIF,,,,,,B16CLC,,,,
07106,,9.708582,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,,,,,,,,,
07107,,9.802501,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,184SSA,,,,,,,,
07108,,9.903062,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L11RLA,P17RLA,S07RLA,,,,,,,184SSA,,,,,,,,
07109,,10.687428,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,184SSA,,,,B16CLC,,,,
07110, -   ,10.687428,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M45RLP,F12GRL,L11RLA,P17RLA,,,,,WTRCLC,,,184SSA,,,,B16CLC,,,,
07111,"736,718",9.802501,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L08GRA,P17RLA,,,,,,,,184SSA,,,,,,,,
07112,"26,094,915",9.903062,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M15HAI,F12GRL,L11RLA,P17RLA,,,,,,,,184SSA,,,,,,,,
07113, -   ,12.365462,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P17RLA,,,,,,,,184SSA,,,,,,,,
07114,,12.365462,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M15HAI,F12GRL,L08GRA,P17RLA,S07RLA,,,,,,,184SSA,,,,,,,,
07115,,10.221758,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07116,,10.221758,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,
07117,,12.784719,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,E14046,H09127,,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,348SSA,,,,B16CLC,,,,
07118,,10.322319,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L11RLA,P17RLA,S07RLA,,,,WTRCLC,,,349SSA,,,,B16CLC,,,,
07119,,10.221758,CTYLAK,FORLAK,T07AVO,R07AVO,C03532,,,U03116,M42RLA,F12GRL,L08GRA,P17RLA,S07RLA,,,,WTRCLC,,,349SSA,,,,B16CLC,,,,
